InvoiceNo,StockCode,Quantity,UnitPrice
571463,23318,12,2.49
571464,22978,1,3.75
571465,85099F,1,2.08
C571466,20977,-16,1.25
C571473,21232,-3,1.06
571474,23444,1,15.0
571475,22141,3,2.1
571476,21212,4,0.55
571477,16048,24,0.12
571486,16219,48,0.06
571496,85034A,24,1.25
571497,22469,24,1.65
571498,21916,1,0.42
C571499,82494L,-72,2.55
571500,23343,3,2.08
C571501,M,-1,153.13
571502,23355,4,4.95
571504,23503,12,1.25
571505,72807C,12,4.25
571506,20679,2,5.95
C571507,16169E,-25,0.42
571508,15036,3,1.63
571509,23397,2,9.95
571510,22077,12,1.95
571511,84946,12,1.25
571544,23331,1,0.63
C571543,23169,-6,4.15
571545,23661,1,1.65
571546,21034,2,0.95
571547,23484,24,2.49
571548,47503A,48,0.42
571549,21810,48,0.39
571550,22699,24,2.55
571551,23298,3,4.95
571552,23320,12,2.89
571553,21098,504,1.06
571554,20675,3,2.46
571555,85123A,6,2.95
571556,23545,25,0.42
571557,21820,6,3.75
571558,22114,24,3.75
571559,22193,12,7.65
571560,23274,12,1.65
571561,22109,32,3.39
571562,23157,24,2.08
571563,85049A,12,1.25
571564,22974,12,1.65
571565,21843,2,10.95
571566,21770,2,4.95
571594,21112,240,2.95
571595,47566,100,4.3
571601,22551,2,1.65
571610,62018,400,1.25
571622,22966,12,1.25
C571619,22192,-2,8.5
C571625,POST,-1,4.41
571628,48185,10,7.08
571629,21415,12,2.1
571633,20713,100,0.0
C571634,M,-1,79.2
C571635,22659,-1,1.95
571636,22197,24,0.85
571638,22423,3,12.75
C571637,22381,-1,1.85
571640,23000,96,0.42
C571639,M,-1,120.58
571641,22065,96,0.39
571642,21584,1,1.65
571652,23076,24,1.25
571653,21015,96,0.29
571654,23564,1,1.25
571655,21770,12,4.95
571656,21914,3,1.25
571657,22596,12,1.25
571658,23382,8,3.75
571660,22959,25,0.42
571662,23355,8,4.95
571663,23053,20,7.45
571664,22302,72,2.1
571665,22163,24,0.79
571666,21094,96,0.64
571667,84836,10,1.25
571668,23081,1,8.25
571669,22835,2,4.95
571670,20750,2,7.95
571671,22379,6,2.1
571672,23407,2,9.95
571673,20727,10,1.65
571674,23702,100,0.0
571675,22112,12,4.95
571676,22842,1,6.75
571677,21535,6,2.55
C571678,21232,-1,1.06
571679,23204,5,0.85
C571680,21232,-1,1.06
571681,23382,4,3.75
571682,21034,1,0.95
571683,22690,4,8.25
571684,22579,3,0.29
571685,37449,40,8.5
571686,22149,-40,0.0
571687,22149,-46,0.0
571688,22149,46,0.0
571689,85135B,-27,0.0
571690,23203,10,2.08
571691,23082,6,3.75
571692,23455,6,2.89
571693,22998,24,0.42
571694,20970,8,3.75
C571695,84992,-24,0.55
571696,22720,3,4.95
571697,22898,8,1.95
571698,20996,192,0.19
C571699,85048,-1,7.95
571700,22580,1,5.95
571701,23407,2,9.95
571702,23284,4,7.95
571703,85099C,1,2.08
571704,23579,4,0.0
571705,21559,6,2.55
571706,85034B,24,1.25
C571707,23197,-1,1.45
571708,22491,12,0.85
571709,23434,10,0.79
571710,20685,2,8.25
C571711,82486,-1,8.95
571712,23568,4,1.25
571713,15036,5,1.63
571714,16168M,1,0.83
571715,22470,5,2.95
571716,21224,1,0.83
571717,22227,4,0.65
571718,21801,5,0.0
571719,22729,7,0.0
571720,85211,3,0.0
571721,21738,2,0.0
571722,22062,1,0.0
571723,85211,-1,0.0
571724,23360,12,1.95
571725,21108,18,0.79
571726,22734,6,2.89
571728,23503,12,1.25
571729,23210,144,1.04
571730,22578,24,0.29
571731,21911,1,0.0
571732,22470,6,2.95
571733,23344,20,2.08
571734,20724,10,0.85
571735,22086,40,2.55
571736,21811,48,0.39
571737,22734,6,2.89
571738,21422,288,0.72
571739,23702,1,3.0
571740,35599B,6,1.95
571741,84946,12,1.25
571742,22216,24,0.85
571743,23392,1,2.08
571744,23301,48,1.45
571745,22086,40,2.55
571746,23311,6,2.55
571747,22810,6,2.95
571748,16016,10,0.85
571749,23365,32,0.65
C571750,M,-1,3949.32
571751,M,1,3949.32
571779,21742,1,5.95
571793,21621,4,8.5
571797,21430,4,7.46
571809,22650,8,1.45
C571814,23200,-1,1.79
571824,23493,10,1.95
571828,23343,5,2.08
571829,22993,12,1.25
571830,22866,24,2.1
571831,21810,48,0.39
571836,47566B,2,4.95
571837,23507,4,0.42
571839,23493,10,1.95
C571838,23322,-5,2.95
571840,82482,36,2.55
571841,23330,2,1.25
571842,23558,12,10.95
571843,23568,144,1.04
571844,23301,12,1.65
571845,22469,2,1.65
571846,23321,1,1.65
571847,23532,3,4.95
571848,22278,3,4.95
571849,47422,6,0.42
571850,22690,2,8.25
571851,23167,96,0.69
571852,21930,10,2.08
571853,23370,128,1.06
C571854,22784,-1,4.95
C571855,22429,-3,4.25
C571856,85123A,-1,2.95
571857,23301,12,1.65
C571858,23149,-5,2.49
C571859,85159B,-1,1.95
C571860,82583,-1,2.1
C571861,71477,-1,3.95
C571862,23355,-5,4.95
571863,23487,2,9.95
571864,85014B,96,4.95
571883,84821,12,0.85
571890,22969,12,1.45
571891,70007,3,1.65
571892,23451,18,1.95
571894,72807C,1,4.25
C571893,22666,-2,2.95
571895,23503,24,1.25
C571896,22494,-2,1.25
C571897,23169,-3,4.15
571898,22367,8,1.95
571899,21742,3,5.95
571900,BANK CHARGES,1,15.0
571901,22504,2,29.95
C571902,22941,-1,8.5
571903,22147,12,1.45
571904,20979,16,1.25
571905,22784,6,4.95
571906,22112,3,4.95
C571907,21485,-3,4.95
571908,22576,20,0.85
571909,90129D,2,2.95
571910,23480,1,3.75
571911,22382,10,1.65
571912,84755,144,0.55
571913,23511,6,2.08
571914,84992,24,0.55
571915,21627,-32,0.0
571916,20975,24,0.65
571917,22678,10,1.25
571918,16169E,12,0.42
C571919,23354,-36,0.83
571920,20668,48,0.12
571923,23296,8,1.25
C571925,85185B,-1,2.95
571926,22139,3,4.95
C571927,21452,-1,2.95
C571928,23494,-5,5.95
571929,82011A,1,3.75
571930,22112,1,4.95
571931,22104,4,1.63
571932,21731,1,1.65
571933,84947,72,1.06
571934,22586,12,0.85
571935,21485,3,4.95
571936,23296,16,1.25
571937,21905,24,0.79
571938,16218,80,0.06
571939,23284,10,7.08
571940,22578,12,0.85
571941,23284,2,8.25
571942,23400,2,6.25
571943,23489,20,2.89
571944,47503A,24,0.42
571945,22049,75,0.19
571965,84032B,1,2.95
571987,21242,8,1.69
572021,21745,4,3.75
C572022,22456,-2,4.95
572023,20668,6,0.12
572024,22580,12,5.95
572025,21108,18,0.79
572026,23169,6,4.15
C572027,22147,-2,1.45
572028,20723,10,0.85
C572029,22427,-3,5.95
572030,23424,4,4.95
572031,22993,72,1.06
572032,22592,4,3.75
572033,22384,10,1.65
572034,23382,4,3.75
572035,23110,32,4.95
572036,85099B,15,2.08
572037,23389,1,4.15
572045,35599D,3,1.95
572047,23234,3,2.89
572048,23344,20,2.08
572049,21034,1,0.95
572050,85170D,2,2.1
572051,23506,400,0.36
572052,22595,1728,0.72
572053,85099F,10,2.08
572054,22845,2,6.35
572055,22943,1,4.95
572056,POST,1,35.0
572057,47559B,4,1.25
572058,21248,1,1.45
C572059,21682,-3,4.95
572060,21232,12,1.25
572061,22492,36,0.65
572062,22077,12,1.95
572063,20961,1,1.25
572064,23462,2,19.95
572065,84879,1,1.69
572066,84375,12,2.1
572067,21915,12,1.25
572068,23414,1,9.95
572069,21822,12,0.79
572070,21137,24,3.39
572071,21983,144,0.39
572072,POST,1,1.36
572073,21811,20,0.39
572074,23202,1,2.08
572075,23214,12,2.08
572076,23406,2,6.25
572077,22689,6,8.25
572078,23491,2,8.25
572079,22792,24,0.85
572080,21181,12,2.1
572081,23489,6,2.89
572082,22083,40,2.55
572085,23201,20,2.08
572086,85049A,12,1.25
572087,23325,48,1.45
572088,23295,2,0.83
572089,48173C,2,8.25
572090,21207,25,1.65
572091,22112,96,4.25
572092,21617,12,1.25
572093,23127,4,4.95
572094,23203,10,2.08
572095,23483,6,1.25
572096,48185,2,8.25
572097,23514,6,2.08
572098,22728,4,3.75
572099,23501,4,1.25
572100,23531,6,6.95
572101,23457,12,4.5
C572102,22622,-1,11.95
572103,22940,1,4.25
572104,23284,2,7.95
572105,22946,24,12.75
572106,22587,12,0.85
572107,23487,1,9.95
572108,23101,12,0.83
C572109,22171,-1,8.5
C572110,23487,-2,9.95
C572111,23437,-2,1.25
C572112,84406B,-1,3.75
C572113,84029E,-1,4.25
C572114,23483,-1,1.25
C572115,22997,-22,0.42
C572116,22460,-1,1.25
C572117,23395,-1,3.75
C572118,23395,-1,3.75
C572119,84946,-2,1.25
C572120,22138,-1,4.95
572121,23489,6,2.89
572122,82583,12,2.1
572123,21561,60,2.1
572124,20679,30,5.95
572125,23533,3,5.95
572126,85053,6,2.1
572127,21212,48,0.55
572128,23485,4,20.8
572129,23473,12,0.83
572130,16161P,25,0.42
572131,23264,12,1.25
572132,22595,12,0.85
572133,23077,60,1.25
572134,23395,44,3.75
572139,22993,12,1.25
572182,23350,12,1.25
572183,22592,4,3.75
572184,84997D,40,4.15
572185,22111,2,12.46
572186,23318,18,2.49
C572187,POST,-1,18.0
572188,23503,12,1.25
572189,23355,12,4.95
572190,23203,1,2.08
572191,23005,9,0.42
572192,85034A,1,1.25
572193,22942,30,8.5
572194,47593B,6,0.39
572195,22144,8,2.1
572196,22188,120,2.31
572197,82482,12,1.92
572203,23344,10,2.08
572209,23556,300,10.95
572210,22834,12,2.1
572211,22398,24,0.39
572212,22529,192,0.36
572213,85124B,6,2.55
572214,72351B,12,2.1
572215,23173,4,9.95
572216,85183B,7,1.25
572217,22677,1,1.25
572218,23088,16,1.25
572219,22668,3,2.95
572220,23197,1,1.45
572221,23202,10,2.08
572222,22616,600,0.32
C572223,23350,-12,1.25
572224,23313,5,4.95
572225,22816,12,0.42
C572226,23239,-3,4.15
572227,46000S,2,1.45
C572228,22835,-2,4.65
572229,22992,24,1.95
572230,21824,24,0.39
572231,23437,12,1.25
572232,22950,12,1.45
572233,21121,288,1.06
572234,23366,16,0.65
572235,23300,12,1.65
572236,23512,3,2.08
572237,22578,24,0.29
572238,20712,10,2.08
572239,84247E,1,0.0
572240,23211,24,1.25
572241,21481,4,3.75
572242,23564,12,1.25
572243,22801,1,3.75
572244,23240,12,4.15
572272,21745,3,3.75
572274,23160,12,1.25
C572275,22423,-1,12.75
C572276,23237,-2,4.15
572277,21340,1,12.75
572278,22692,2,8.25
572279,22380,3,2.1
572280,84536A,6,0.42
572281,22655,1,50.0
572282,23501,10,1.25
572283,22119,2,6.95
572284,22483,1,2.95
572285,22692,1,8.25
572286,22500,4,4.95
572287,48185,1,8.25
572288,22960,1,4.25
572289,23320,2,2.89
572290,22491,12,0.85
572291,22598,3,0.29
572292,22469,6,1.65
572293,M,1,50.0
572294,22557,5,1.65
572295,22599,6,0.29
572296,23503,1,1.25
572297,82494L,6,2.95
572298,23556,3,12.5
C572299,85066,-1,12.75
572300,45013,1,2.95
572301,20992,1,0.39
572302,23558,1,12.5
572303,23118,2,7.5
572304,22558,7,1.65
572305,23462,1,19.95
572306,21934,2,1.65
572307,21494,20,1.25
572308,23202,1,2.08
572309,22065,12,0.39
572310,22423,1,12.75
572311,46000S,2,1.45
572312,21034,4,0.95
572313,23313,3,4.95
572314,21915,12,1.25
572315,22791,6,1.25
572316,23447,1,1.65
572317,23284,2,8.25
572318,22452,3,2.95
572319,72817,3,0.79
572320,22086,18,2.95
572321,23392,6,2.08
572322,22141,12,2.1
572323,23452,6,1.95
572324,23056,240,5.39
572325,84347,600,1.74
572326,23284,10,7.08
572327,23569,4,4.95
572328,23569,12,4.95
572329,22178,12,1.95
572330,22475,1,4.95
572331,35970,12,1.69
572332,22197,100,0.72
572333,22400,12,0.39
C572334,85099B,-100,1.79
572335,20685,4,8.25
572336,23320,12,2.89
572337,85099B,100,1.79
572338,22193,24,7.65
572339,23351,72,1.04
572340,22106,120,1.25
572341,85036A,-82,0.0
572342,23064,40,10.0
C572343,23064,-40,10.0
572344,M,456,1.5
572345,20713,100,0.0
C572346,BANK CHARGES,-1,49.65
C572347,S,-1,33.05
572348,23072,24,3.0
572350,20718,1,1.25
572351,22307,6,1.06
572352,21616,6,1.25
572353,85048,6,7.95
572354,23283,2,7.95
572380,22739,10,1.65
572392,22639,32,2.1
C572398,POST,-1,11.85
572399,22558,12,1.65
C572410,23174,-2,3.75
572423,M,1,464.9
C572422,POST,-1,35.65
C572428,M,-1,464.9
C572440,22224,-2,2.95
C572441,POST,-1,20.47
572442,22144,12,2.1
572443,15056BL,60,4.95
C572444,POST,-1,15.53
C572445,POST,-1,31.6
C572446,POST,-1,70.21
572447,22904,80,2.55
C572448,POST,-1,69.72
C572449,20795,-1,2.1
C572450,POST,-1,29.28
572451,23461,8,4.15
572452,21094,12,0.85
572453,23571,12,1.65
572454,23032,12,1.65
C572455,POST,-1,30.53
572457,22273,6,2.95
C572456,POST,-1,22.56
572458,85049A,12,1.25
572459,85123A,60,2.55
572460,22910,12,2.95
572461,23535,1,5.95
572462,15056BL,60,4.95
C572463,22427,-2,5.95
572464,22996,1,0.42
572465,23452,6,1.95
572466,85111,36,0.29
C572467,POST,-1,42.05
572468,72803A,-160,0.0
C572469,85099B,-1,2.08
C572470,POST,-1,26.0
C572471,22303,-1,2.1
572472,23381,24,0.39
C572473,84347,-1,2.55
572474,23046,4,6.65
572475,22081,1,1.65
572476,20665,21,0.0
572477,20665,-15,0.0
C572478,84879,-1,1.69
C572479,37449,-1,9.95
572480,22049,-100,0.0
C572481,22557,-4,1.65
C572482,22154,-3,0.42
572483,23332,4,1.65
572484,22487,1,9.95
C572485,23020,-1,11.15
C572486,22197,-32,0.85
572487,23531,3,6.95
C572488,22972,-1,1.65
572490,22507,2,4.95
C572489,22465,-5,1.65
C572491,23245,-1,4.95
C572492,22770,-1,14.95
572499,23505,12,1.25
572504,22743,6,2.95
572509,22741,48,0.85
572510,20967,1,0.0
572511,23570,12,1.25
572512,21499,25,0.42
572513,82486,6,8.95
572514,20774,-4,0.0
572515,21987,10,0.65
572516,22336,-71,0.0
572517,22560,4,1.25
572518,79321,48,4.95
572519,23322,5,2.95
572520,22695,48,1.25
572521,35970,12,1.69
572527,20984,-46,0.0
572528,22613,1,0.85
C572529,21907,-12,2.1
C572530,23485,-1,20.8
C572531,23122,-2,0.83
C572532,22960,-1,4.25
572533,84877D,-1,0.0
572534,35597D,-2,0.0
C572535,23400,-2,6.25
572536,21294,-8,0.0
572537,37327,2,0.0
572539,79030D,13,0.0
C572538,22456,-3,4.95
572540,21557,1,5.63
572541,23171,9,1.65
572542,85227,12,0.85
572543,22570,-32,0.0
572544,22637,2,2.55
572545,21181,456,2.39
C572546,23108,-1,6.25
572547,20713,200,0.0
572548,23343,-200,0.0
572549,15034,1,0.83
572550,15036,1,1.63
572552,16238,2,0.42
C572551,CRUK,-1,425.14
572553,15036,3,1.63
C572554,21068,-36,1.06
572555,21068,36,1.06
C572556,21098,-36,1.06
572557,22427,-29,0.0
572558,22491,12,0.85
572559,23104,2,12.5
572560,POST,8,18.0
572561,21915,12,1.25
572562,22966,12,1.25
572563,20974,24,0.65
572564,40016,-108,0.0
572565,22112,9,4.95
572566,23313,5,4.95
572567,21125,12,1.25
572568,22424,2,12.75
572569,23190,1,1.65
572612,23581,10,2.08
572613,22423,2,12.75
572614,23595,5,0.0
572615,23595,-5,0.0
572616,21498,75,0.42
572617,22065,48,0.39
572650,22523,1,0.85
572651,22086,6,2.95
572652,22966,12,1.25
572653,22189,5,3.95
572654,21169,12,1.69
572655,23569,4,4.95
572656,M,288,1.5
572657,23581,10,2.08
572658,22725,4,3.75
572660,23355,10,4.95
C572659,M,-1,80.0
572661,22492,216,0.65
572662,21591,24,1.25
572663,22950,1,1.45
572664,21929,10,2.08
572665,POST,1,4.48
572666,23504,12,1.25
572667,21108,18,0.79
572668,22429,1,4.25
572669,22602,3,0.85
572670,22065,1200,0.39
572671,23116,36,4.15
572672,23201,20,2.08
572673,85099B,10,2.08
572674,22845,1,6.35
572675,21943,2,0.85
572676,23157,12,2.08
572677,22207,1,4.25
572678,16169E,25,0.42
572679,72131,24,1.65
572680,51008,3,3.45
572681,23235,6,2.89
572682,15056N,12,5.95
572683,21481,36,3.39
572684,23029,-20,0.0
572685,23032,-60,0.0
572686,23118,-30,0.0
572687,20840,-30,0.0
572688,23301,12,1.65
572689,84969,-50,0.0
572690,21539,-111,0.0
572691,22426,-15,0.0
572692,21071,-82,0.0
572693,35810A,-78,0.0
572694,35810B,12,0.0
572695,22594,12,0.85
572696,M,1,250.0
572697,22087,6,0.0
572698,82613A,1,0.0
572699,72818,-48,0.0
572700,72818,1,0.0
572701,85078,-840,0.0
572702,37479P,-184,0.0
572703,23455,2,2.89
572704,20675,5,2.46
572716,22829,2,0.0
572718,22186,12,1.95
572719,82494L,12,2.95
572720,84879,24,1.69
572721,35953,48,0.39
C572722,23243,-4,4.95
572723,21829,12,0.0
572724,84507C,4,0.0
572725,20754,57,0.0
572726,22890,1,9.95
572731,35914,2,0.0
572732,22350,4,2.55
572733,22633,96,1.85
572734,21793,40,3.95
572735,47566,8,4.95
C572736,23487,-1,9.95
572737,23351,12,1.25
572738,21824,24,0.39
572739,21578,16,0.0
572740,22687,1,0.0
572741,23350,12,1.25
572742,21232,12,1.25
572743,22065,14,0.39
572744,23155,36,0.83
572745,22580,5,5.95
572746,23493,2,1.95
C572747,22731,-14,1.25
572748,21824,-103,0.0
572749,22572,-335,0.0
C572750,21623,-1,9.95
572751,23470,2,6.25
572752,23288,8,0.85
572753,82578,25,0.55
C572754,72802C,-36,1.0
572755,21424,1,2.95
572756,72802C,72,0.5
572757,23558,1,12.5
572758,15036,1,1.63
572759,37468,-2,0.0
572760,22138,9,4.95
C572761,22960,-3,4.25
572762,23382,4,3.75
572763,22907,12,0.85
572764,22943,12,4.95
572765,22811,96,2.55
572766,22683,20,1.25
572767,21212,24,0.55
572768,21232,72,1.06
572769,23284,10,7.08
572770,POST,9,40.0
572771,23454,8,4.15
572772,23382,72,3.29
572773,21265,12,1.95
572774,21890,1,3.25
572775,21108,18,0.79
572792,23320,3,2.89
572810,23522,6,2.89
572811,21876,12,1.65
572812,23427,1,12.5
572830,84692,1,0.42
C572831,22571,-12,0.85
572832,M,1,1.0
572833,23582,1,2.08
572834,23146,1,3.29
572835,23583,100,1.45
572836,23505,1,1.25
572837,22738,10,1.65
572838,23328,4,3.75
572843,23320,12,2.89
572845,22178,960,0.9
572846,23353,6,0.83
572847,22171,2,8.5
572848,23491,2,8.25
572849,S,1,33.05
572851,23089,144,1.45
C572850,22796,-1,9.95
572852,20996,48,0.19
572853,22138,3,4.95
572854,21098,10,1.06
572856,23343,1,2.08
C572855,23245,-2,4.95
572857,23084,72,1.79
572858,22269,2,0.39
572859,22220,1,9.95
572860,21108,18,0.79
572861,90019C,1,4.95
572862,22726,1,3.75
572863,84951A,4,0.79
C572864,85066,-1,12.75
572865,23029,2,1.65
572866,23543,2,8.25
572867,23205,2,0.85
572868,22640,4,2.55
572869,23084,960,1.79
572870,23485,4,20.8
572871,23581,100,1.79
572872,21041,1,2.95
572873,23436,12,1.25
572874,22739,30,1.65
572875,23084,12,1.67
572876,22098,36,0.39
572877,23485,6,25.0
572878,21166,92,1.66
572879,23382,36,3.29
572880,23439,1,2.1
572881,85036C,90,0.5
572882,23493,10,1.95
572883,84559A,15,0.85
572884,22413,6,2.95
572885,21137,24,3.39
572886,22557,12,1.65
572887,20679,6,5.95
572888,22943,72,4.25
572889,23126,1,4.95
572890,20713,400,0.0
572891,23343,-400,0.0
572892,23328,48,3.39
572893,35471D,24,0.39
572894,22624,2,8.5
572895,22776,3,9.95
572896,22944,72,0.39
572897,22698,1,5.79
572898,22180,-15,0.0
572899,21847,1,4.95
572900,23510,20,0.42
572901,22452,1,2.95
572902,22993,36,1.25
572903,23295,4,0.83
572904,22457,12,2.95
572905,85152,2,2.1
572906,22112,4,4.95
572907,23353,12,0.83
572908,23494,6,5.95
572909,46000M,2,1.55
572910,21623,2,9.95
572911,22655,2,50.0
572912,84946,2,1.25
572913,21326,12,0.65
572914,22568,8,3.75
C572916,22360,-12,2.55
C572917,82483,-2,6.95
572918,85035C,24,1.25
572919,72802C,-17,0.0
572920,72803A,117,0.0
572921,23397,1,9.95
572922,22726,2,3.75
572923,22582,6,2.55
572924,84030E,16,4.25
572925,23485,1,25.0
572926,20956,12,1.25
C572927,35970,-9,1.69
572928,23080,2,8.25
572929,23031,7,1.65
572930,23068,60,2.08
572931,23581,20,2.08
572932,84945,12,0.85
572933,22689,6,8.25
572934,POST,4,40.0
572935,22578,24,0.29
572946,48194,2,8.25
572960,22077,12,1.95
572964,21164,6,2.95
572969,21619,12,1.25
C572968,21314,-15,1.85
572986,23493,20,1.95
C572989,23458,-1,14.95
572990,23085,12,8.25
C572991,22423,-1,12.75
572992,23084,48,1.79
C572993,22847,-1,16.95
572994,85078,24,0.19
C572995,23404,-1,4.95
572996,23462,-34,0.0
572997,23219,8,1.25
572998,22057,36,1.49
572999,37447,12,1.49
573000,23188,144,1.45
573001,85078,48,0.19
573002,22467,288,2.1
573003,23084,2400,2.08
573004,23583,200,1.45
573005,17003,720,0.25
573006,23298,10,4.95
573007,22941,2,8.5
573008,22652,24,1.45
C573010,20979,-11,1.25
573019,22075,12,1.65
573020,23202,10,2.08
C573021,72807B,-3,4.25
573022,79321,4,5.75
573023,48188,2,8.25
C573024,23407,-1,9.95
573025,22990,1,4.95
573026,23318,2,2.49
573027,21181,36,2.1
573028,22751,4,3.75
573029,22621,1,1.65
C573030,23487,-1,9.95
C573031,22818,-12,0.42
573032,23329,2,1.65
573033,85150,12,2.55
C573034,22690,-1,8.25
573035,23493,10,1.95
573036,POST,2,18.0
C573037,23245,-3,4.95
573038,90058B,36,0.38
573066,23570,5,1.25
573068,21174,1,2.08
573069,23493,4,1.95
573070,21818,10,0.39
573074,21931,20,2.08
573075,35923,1,0.39
573076,23234,6,2.89
573077,M,1,4161.06
573078,23473,12,0.83
C573079,M,-2,4161.06
573080,M,1,4161.06
C573081,D,-1,23.27
573082,85123A,36,2.55
573083,22507,1,4.95
C573084,22503,-12,24.95
573085,23397,2,9.95
C573086,22649,-1,4.95
573093,23253,1,15.95
C573092,21928,-40,1.79
573094,21914,3,1.25
573095,22579,24,0.29
573096,22112,3,4.95
C573097,23251,-18,1.25
C573098,85048,-1,7.95
C573099,22654,-2,5.95
573100,22367,8,1.95
C573101,23541,-2,8.25
573102,23298,6,4.95
573103,47566,12,4.95
573104,23343,10,2.08
C573105,22467,-1,2.55
573106,21249,12,2.95
573107,21794,10,0.0
573108,23144,12,0.83
573109,84029G,4,4.25
573110,23582,100,1.79
573111,23084,72,1.79
573112,23207,10,1.65
573113,22621,12,1.65
573114,20713,1000,0.0
573115,23343,-1000,0.0
573116,23094,1,12.5
573117,21507,12,0.42
573118,85032D,-1,0.0
573119,23504,48,1.25
573120,72816,-1,0.0
573121,23581,10,2.08
573122,22508,2,3.75
573123,22150,6,1.95
573124,84997C,8,4.15
573125,21232,12,1.25
573126,47590B,3,5.45
573128,22689,6,8.25
573129,79321,24,4.95
573130,23054,1,8.25
573131,23535,4,5.95
573132,85053,48,1.69
573133,22624,4,8.5
573134,23583,10,1.65
573135,23335,12,2.08
573136,22727,8,3.75
573137,16238,1,0.42
573138,23343,6,2.08
573139,21034,1,0.95
573140,23263,12,1.25
573141,22382,10,1.65
573142,23196,12,1.45
573143,23084,24,1.79
573144,22818,12,0.42
573145,22892,12,1.25
573146,17003,720,0.32
C573147,23526,-12,5.95
C573148,23462,-1,19.95
573149,85174,1,4.95
573150,84375,3,2.1
573151,23340,3,1.65
573152,22557,5,1.65
573153,23084,912,1.79
573154,22139,12,4.95
573155,22650,12,1.45
573156,22998,480,0.36
573157,23581,100,1.79
573158,23462,1,19.95
573159,22966,12,1.25
573160,23110,2,5.75
573161,84078A,1,39.95
573162,23084,120,1.79
573163,22897,10,1.45
573164,22423,4,12.75
573165,23271,16,0.83
573166,82494L,12,2.95
573167,23264,36,1.25
573168,21936,50,2.55
573169,35600A,1,0.0
573170,21174,71,0.0
573171,20996,24,0.19
C573172,M,-1,0.5
573173,23319,12,2.49
573174,23390,1,4.15
573175,85014B,3,5.95
573176,21680,1,0.85
573177,23048,1,4.15
573178,23404,6,4.95
573179,23530,36,4.15
C573180,23048,-1,4.15
573181,23348,1,2.08
573182,22095,36,0.39
573183,23503,15,1.25
573184,21137,48,3.39
573185,22112,48,4.25
C573187,22627,-1,8.5
573195,20694,8,3.75
573196,23503,15,1.25
573200,23542,6,7.45
C573219,21672,-1,1.45
C573228,22367,-1,1.95
573230,23084,48,1.79
573231,23211,48,1.25
573245,85099C,10,2.08
C573244,22968,-2,9.95
573248,22560,1,1.25
C573253,POST,-1,3.95
573254,85135C,-49,0.0
573255,85135B,3,0.0
573256,85135A,12,0.0
573258,85136C,-36,0.0
C573257,POST,-1,6.42
573259,85136A,-77,0.0
C573260,22650,-1,1.45
573261,22197,1992,0.72
573262,22578,24,0.29
573263,21181,96,1.85
573264,22151,24,0.42
573265,23583,10,1.65
573266,22492,72,0.65
573267,23091,1,6.25
C573268,M,-1,907.0
573269,21901,1,0.65
573270,22161,24,0.19
C573271,21264,-2,1.95
573272,23084,144,1.79
573273,23497,36,1.45
573274,22383,10,4.96
573275,22468,1,6.75
573276,20978,16,1.25
573277,21619,1,1.25
573278,84030E,8,4.25
573279,85123A,64,2.55
573280,40001,12,0.85
573281,23564,12,1.25
573282,84945,12,0.85
C573283,22776,-1,9.95
573284,22571,12,0.85
573285,22175,6,2.95
573286,84987,1,1.45
573287,21533,3,4.95
573288,22400,12,0.39
